,group,dose_impact,group_decision,label,amountuom,rate_normaliser,n_subjects,n,mean_amount,std_amount,mean_amount_per_hour,std_amount_per_hour,mean_interval_minutes,std_interval_minutes,p_subjects,comment,Unnamed: 16
375,Peptamen,Y,w_sum,Peptamen Bariatric (Full),ml,1.0,207,2669,381.869367573869,357.139483648454,50.7833149796648,47.0037367618336,460.236418134133,391.742962487177,0.0040652003142183,Oral,the mean suggests pL = L and not the picoL
376,Peripheral Parenteral Nutrition,Y,sum,Peripheral Parenteral Nutrition,ml,1.0,154,363,921.620887731964,581.390053718737,75.4485567345107,334.974018021048,950.661157024793,509.9935253687,0.0030243519245875,Including parenteral nutrition as rate likely to be important,the mean suggests pL = L and not the picoL
377,Phenylephrine,Y,w_sum,Phenylephrine,mg,1.0,12113,190916,9.40159899080637,20.7737819146874,6.74380345140653,29.0082885573082,88.0288503844623,125.800542164299,0.237882953652789,Vasodilator dose/rate important,the mean suggests pL = L and not the picoL
378,Phenylephrine,Y,w_sum,Phenylephrine (200/250),mg,1.0,216,7088,19.6385604670284,37.0332477780871,11.7333935937322,32.3581034896978,98.9085778781038,150.804987698439,0.004241948153967,Vasodilator dose/rate important,the mean suggests pL = L and not the picoL
379,Phenylephrine,Y,w_sum,Phenylephrine (50/250),mg,1.0,1986,33528,6.18242091843395,10.0468619952346,5.67210605598789,12.7246630516789,75.9325936530661,104.908639493177,0.0390023566378633,Vasodilator dose/rate important,the mean suggests pL = L and not the picoL
380,Piggyback,E,E,Piggyback,ml,1.0,18933,93700,102.8427931854,95.2816264821252,128.381234794112,179.421240559729,70.5800960512273,106.993096327312,0.371818538884525,I think this refers to a method of administration and could exclude,the mean suggests pL = L and not the picoL
381,Piperacillin,N,or,Piperacillin,dose,1.0,2843,10823,1.00009239582371,0.0166494608525469,60.0055437494225,0.998967651152818,1.0,0.0,0.0558326787117046,I think this refers to a method of administration and could exclude,the mean suggests pL = L and not the picoL
382,Piperacillin,N,or,Piperacillin,grams,1.0,8,18,3.77777777777778,0.646761666763555,226.666666666667,38.8057000058133,1.0,0.0,0.0001571091908876,I think this refers to a method of administration and could exclude,the mean suggests pL = L and not the picoL
383,Piperacillin,N,or,Piperacillin,mg,1.0,6,14,3536.57142861214,1914.46564998303,212194.285716728,114867.938998982,1.0,0.0,0.0001178318931657,I think this refers to a method of administration and could exclude,the mean suggests pL = L and not the picoL
384,Piperacillin,N,or,Piperacillin/Tazobactam (Zosyn),dose,1.0,7132,60267,1.0265319328986,6.513416453066,61.5919159739161,390.804987183962,1.0,0.0,0.140062843676355,I think this refers to a method of administration and could exclude,the mean suggests pL = L and not the picoL
385,Piperacillin,N,or,Piperacillin/Tazobactam (Zosyn),grams,1.0,30,92,2.77173913043478,1.02820937780485,166.304347826087,61.6925626682907,1.0,0.0,0.0005891594658287,I think this refers to a method of administration and could exclude,the mean suggests pL = L and not the picoL
386,Piperacillin,N,or,Piperacillin/Tazobactam (Zosyn),mg,1.0,23,76,3564.65789521615,1499.73026409306,213879.473712969,89983.8158455838,1.0,0.0,0.000451688923802,I think this refers to a method of administration and could exclude,the mean suggests pL = L and not the picoL
387,Plasma Pheresis,Y,sum,Plasma Pheresis,ml,1.0,76,120,335.216677845518,424.743041294408,663.760119259358,1892.77201879525,52.6833333333333,42.2071687991414,0.0014925373134328,"Unsure about this one, but probably a 'yes' as filtration will be rate dependent",the mean suggests pL = L and not the picoL
388,Platelets,Y,sum,Platelets,ml,1.0,3512,10729,257.879002620593,79.6935241591323,382.737382897226,376.371613956178,50.4973436480567,19.958635856562,0.0689709347996858,"Unsure about this one, but probably a 'yes' as filtration will be rate dependent",the mean suggests pL = L and not the picoL
389,Potassium Chloride,Y,sum,Potassium Chloride,mEq,1.0,23671,174715,18.8644333993944,49.6188601659953,16.6643297263191,16.2105312130032,107.540531723092,167.936836921275,0.464866457187746,"Unsure about this one, but probably a 'yes' as filtration will be rate dependent",the mean suggests pL = L and not the picoL
390,Potassium Chloride,Y,sum,Potassium Chloride,nMol/ml/min,1.0,1,1,29.5679996013641,49.6188601659953,5.03999993205071,16.2105312130032,352.0,167.936836921275,1.96386488609584e-05,"Unsure about this one, but probably a 'yes' as filtration will be rate dependent",the mean suggests pL = L and not the picoL
391,Pre-Admission/Non-ICU Intake,E,E,Pre-Admission/Non-ICU Intake,L,1.0,27,28,3.17857142857143,1.51666230594175,190.714285714286,90.9997383565051,1.0,0.0,0.0005302435192458,Unsure what these mean - could exclude,the mean suggests pL = L and not the picoL
392,Pre-Admission/Non-ICU Intake,E,E,Pre-Admission/Non-ICU Intake,ml,1.0,12440,15126,2280.53332011107,2134.95842612987,136831.999206664,128097.505567792,1.0,0.0,0.244304791830322,Unsure what these mean - could exclude,the mean suggests pL = L and not the picoL
393,ProBalance (Full),Y,sum,ProBalance (Full),ml,1.0,36,382,350.39838625951,355.138541587379,44.5450697519392,27.7742251667945,459.248691099476,368.127707265495,0.0007069913589945,Oral,the mean suggests pL = L and not the picoL
394,Procainamide,N,or,Procainamide,mg,1.0,24,165,823.227874042509,418.180068482029,336.975705270147,518.461170500611,259.533333333333,210.889247703025,0.000471327572663,Oral,the mean suggests pL = L and not the picoL
395,Profilnine,N,or,Profilnine,units,1.0,7,7,2215.71430751256,381.394685328917,3658.5714503697,3749.58853923494,52.8571428571429,18.8982236504614,0.0001374705420267,Oral,the mean suggests pL = L and not the picoL
396,Promote,Y,w_sum,Promote (Full),ml,0.001,817,10209,322.251065527786,309.294736417941,53.9289983454627,173.648775348395,378.481829758057,310.417027692503,0.016044776119403,Oral,the mean suggests pL = L and not the picoL
397,Promote,Y,w_sum,Promote with Fiber (Full),L,1.0,1,3,0.658000017881393,0.467725366370385,0.0600601816177368,0.0001042376196018,657.0,466.630474787063,1.96386488609584e-05,Oral,the mean suggests pL = L and not the picoL
398,Promote,Y,w_sum,Promote with Fiber (Full),ml,0.001,1079,11990,419.832801448982,367.366897167867,56.4208828066355,281.286701204793,456.645120934112,345.344274642216,0.0211901021209741,Oral,the mean suggests pL = L and not the picoL
399,Propofol,N,or,Propofol,mcg,1.0,54,260,14.2019227321446,13.8964242718911,852.115363928673,833.785456313463,1.0,0.0,0.0010604870384917,Oral,the mean suggests pL = L and not the picoL
400,Propofol,N,or,Propofol,mg,1.0,21523,396802,320.979102965181,356.126812027259,335.433585852767,604.090940308092,114.450446318315,150.315144664241,0.422682639434407,Oral,the mean suggests pL = L and not the picoL
401,Protamine sulfate,N,or,Protamine sulfate,mg,1.0,384,452,42.7046466996869,15.1342713692485,2562.27880198121,908.056282154908,1.0,0.0,0.007541241162608,Oral,the mean suggests pL = L and not the picoL
402,Pulmocare,Y,w_sum,Pulmocare (1/2),ml,1.0,1,2,890.683367609978,147.101796031816,80.0013434886932,0.0018966081829902,668.0,110.308657865101,1.96386488609584e-05,Oral,the mean suggests pL = L and not the picoL
403,Pulmocare,Y,w_sum,Pulmocare (1/4),ml,1.0,1,1,49.6666681468487,147.101796031816,10.0000002980232,0.0018966081829902,298.0,110.308657865101,1.96386488609584e-05,Oral,the mean suggests pL = L and not the picoL
404,Pulmocare,Y,w_sum,Pulmocare (Full),ml,1.0,183,2284,322.968891246818,297.316319492907,49.8974590584385,139.161960563769,449.839316987741,370.392274699349,0.0035938727415553,Oral,the mean suggests pL = L and not the picoL
405,Pyrazinamide,N,or,Pyrazinamide,dose,1.0,4,14,1.0,0.0,60.0,0.0,1.0,0.0,7.85545954438335e-05,Oral,the mean suggests pL = L and not the picoL
406,Quinine,N,or,Quinine,dose,1.0,8,20,1.0,0.0,60.0,0.0,1.0,0.0,0.0001571091908876,Oral,the mean suggests pL = L and not the picoL
407,Ranitidine,N,or,Ranitidine,mg,1.0,6,45,17.04657805187,12.6417205360273,1.00187462279185,0.53749764621248,1037.95555555556,518.158362751089,0.0001178318931657,Oral,the mean suggests pL = L and not the picoL
408,Ranitidine,N,or,Ranitidine (Prophylaxis),dose,1.0,3355,6226,1.00032123353678,0.0179215494028901,60.0192740122069,1.07529296417341,1.0,0.0,0.0658876669285153,Oral,the mean suggests pL = L and not the picoL
409,Ranitidine,N,or,Ranitidine (Prophylaxis),mg,1.0,22,28,150.714291725308,62.9184429824043,9042.85750351846,3775.10657894426,1.0,0.0,0.000432050274941,Oral,the mean suggests pL = L and not the picoL
410,Replete,Y,w_sum,Replete (1/2),ml,1.0,18,130,222.685798102159,202.548333239673,40.5482802024254,45.3427049028041,438.769230769231,596.4278488559,0.0003534956794972,Oral,the mean suggests pL = L and not the picoL
411,Replete,Y,w_sum,Replete (1/4),ml,1.0,3,14,135.896225960127,91.3322379867107,22.7090157355581,8.11051692153189,420.071428571429,377.360562997108,5.89159465828751e-05,Oral,the mean suggests pL = L and not the picoL
412,Replete,Y,w_sum,Replete (2/3),ml,1.0,4,38,189.081523871736,159.55684815042,48.6353857266276,23.4317104154009,240.447368421053,170.516971869636,7.85545954438335e-05,Oral,the mean suggests pL = L and not the picoL
413,Replete,Y,w_sum,Replete (3/4),ml,1.0,16,150,368.791525819103,360.254273903369,66.4903418958187,25.6182581777351,326.026666666667,255.874233648467,0.0003142183817753,Oral,the mean suggests pL = L and not the picoL
414,Replete,Y,w_sum,Replete (Full),ml,1.0,347,3038,333.298073313845,351.389718657664,54.0257665870308,67.3873628453734,389.986833443055,344.893298543319,0.0068146111547525,Oral,the mean suggests pL = L and not the picoL
415,Replete,Y,w_sum,Replete with Fiber (1/2),ml,1.0,36,199,294.65978916566,254.716733967611,50.128048450204,56.958823671137,455.603015075377,444.530564095548,0.0007069913589945,Oral,the mean suggests pL = L and not the picoL
416,Replete,Y,w_sum,Replete with Fiber (1/4),ml,1.0,10,59,293.18324386038,253.188081386574,42.6141762632435,16.8993454766749,396.898305084746,294.771138279505,0.0001963864886095,Oral,the mean suggests pL = L and not the picoL
417,Replete,Y,w_sum,Replete with Fiber (2/3),ml,1.0,3,26,231.34212097239,169.837386241606,45.5996814140907,21.475259907907,323.538461538462,191.920239843375,5.89159465828751e-05,Oral,the mean suggests pL = L and not the picoL
418,Replete,Y,w_sum,Replete with Fiber (3/4),ml,1.0,19,172,306.300141525217,256.840600845965,80.0200781728639,294.599615614602,323.06976744186,264.904784425728,0.0003731343283582,Oral,the mean suggests pL = L and not the picoL
419,Replete,Y,w_sum,Replete with Fiber (Full),ml,1.0,1593,19811,379.950373574121,390.177725956166,55.6601900573387,99.9799396657302,420.570844480339,342.937224570256,0.0312843676355067,Oral,the mean suggests pL = L and not the picoL
420,Resource Fruit Beverage,Y,sum,Resource Fruit Beverage,ml,1.0,2,4,235.0,5.77350269189625,14100.0,346.410161513774,1.0,0.0,3.92772977219167e-05,Oral,the mean suggests pL = L and not the picoL
421,Rifampin,N,or,Rifampin,dose,1.0,81,400,1.0,0.0,60.0,0.0,1.0,0.0,0.0015907305577376,Oral,the mean suggests pL = L and not the picoL
422,Rifampin,N,or,Rifampin,mg,1.0,2,2,600.000023841858,0.0,36000.0014305115,0.0,1.0,0.0,3.92772977219167e-05,Oral,the mean suggests pL = L and not the picoL
423,Rocuronium,N,or,Rocuronium,mg,1.0,790,2427,140.934374956302,119.901129894031,1540.84445399546,2362.70700697097,160.490729295426,187.24626859735,0.0155145326001571,Oral,the mean suggests pL = L and not the picoL
424,Rocuronium,N,or,Vecuronium,mg,1.0,451,722,13.4489552909099,17.0804500395372,487.65516678757,715.213306685492,69.4182825484765,198.947255949984,0.0088570306362922,Oral,the mean suggests pL = L and not the picoL
425,Shake,Y,sum,Chocolate Scandi Shake (mixed),ml,1.0,2,4,180.0,69.2820323027551,10800.0,4156.9219381653,1.0,0.0,3.92772977219167e-05,Oral,the mean suggests pL = L and not the picoL
426,Shake,Y,sum,Mighty Shake (Chocolate),ml,1.0,4,10,167.0,110.559184753386,10020.0,6633.55108520316,1.0,0.0,7.85545954438335e-05,Oral,the mean suggests pL = L and not the picoL
427,Shake,Y,sum,Mighty Shake (Vanilla/Strawberry),ml,1.0,10,19,200.0,86.9865890046659,12000.0,5219.19534027995,1.0,0.0,0.0001963864886095,Oral,the mean suggests pL = L and not the picoL
428,Shake,Y,sum,Mighty Shake (no sugar added),ml,1.0,10,20,206.0,70.7218420812723,12360.0,4243.31052487634,1.0,0.0,0.0001963864886095,Oral,the mean suggests pL = L and not the picoL
429,Shake,Y,sum,Vanilla Lactose Free Scandi Shake (mixed),ml,1.0,1,2,120.0,169.705627484771,7200.0,10182.3376490863,1.0,0.0,1.96386488609584e-05,Oral,the mean suggests pL = L and not the picoL
430,Sodium Acetate,Y,sum,Sodium Acetate.,mEq,1.0,2,17,103.898550121552,94.4883504062218,43.8405563419356,120.88932041493,349.294117647059,291.140164848884,3.92772977219167e-05,Oral,the mean suggests pL = L and not the picoL
431,Sodium Bicarbonate,Y,sum,Sodium Bicarbonate 8.4%,/hour,60.0,1,4,2.49027165258303,1.84339599306889,0.938221178948879,0.238607024502293,181.25,154.935201509104,1.96386488609584e-05,Oral,the mean suggests pL = L and not the picoL
432,Sodium Bicarbonate,Y,sum,Sodium Bicarbonate 8.4%,mEq,1.0,2947,8393,102.594551728915,142.561307373337,40.4131562985422,91.3497162372117,266.130108423686,216.304094145574,0.0578750981932443,Oral,the mean suggests pL = L and not the picoL
433,Sodium Bicarbonate,Y,sum,Sodium Bicarbonate 8.4% (Amp),ml,1.0,2066,4984,60.5607945425361,33.6265020098425,3633.64767255217,2017.59012059055,1.0,0.0,0.04057344854674,Oral,the mean suggests pL = L and not the picoL
434,Solution,Y,sum,Solution,ml,1.0,31366,559181,36.5570848014898,39.733342477955,382.03327578478,1283.50187740161,160.683880532422,276.281103969337,0.61598586017282,Oral,the mean suggests pL = L and not the picoL
435,Sterile Water,Y,sum,Sterile Water,ml,1.0,7035,71014,73.4733825872749,79.0565484228576,59.7309955635454,957.217460861155,170.870335426817,143.824432926517,0.138157894736842,Oral,the mean suggests pL = L and not the picoL
436,TPN w/ Lipids,Y,sum,TPN w/ Lipids,ml,1.0,879,6807,1272.19390941891,700.18828399113,80.1458138015996,162.898773997095,1004.74746584398,523.545507250775,0.0172623723487824,Oral,the mean suggests pL = L and not the picoL
437,TPN without Lipids,Y,sum,TPN without Lipids,ml,1.0,1023,4393,963.814267170536,618.351900052171,68.418682320266,325.010331385518,974.786706123378,531.261148847686,0.0200903377847604,Oral,the mean suggests pL = L and not the picoL
438,Tamiflu,N,or,Tamiflu,dose,1.0,107,169,1.0,0.0,60.0,0.0,1.0,0.0,0.0021013354281225,Oral,the mean suggests pL = L and not the picoL
439,Tamiflu,N,or,Tamiflu,mg,1.0,3,7,139.285719820431,28.3473366021139,8357.14318922588,1700.84019612684,1.0,0.0,5.89159465828751e-05,Oral,the mean suggests pL = L and not the picoL
440,Tirofiban (Aggrastat),N,or,Tirofiban (Aggrastat),mg,1.0,142,186,4.09587998393774,3.74206881659574,0.928935806226242,1.96614566313198,322.112903225806,279.383110296763,0.002788688138256,Oral,the mean suggests pL = L and not the picoL
441,Tobramycin,N,or,Tobramycin,dose,1.0,587,1622,1.1652281134402,4.70720232969984,69.9136868064118,282.432139781991,1.0,0.0,0.0115278868813826,Oral,the mean suggests pL = L and not the picoL
442,Tobramycin,N,or,Tobramycin,mg,1.0,20,22,391.818195242773,190.903531506944,23509.0917145664,11454.2118904166,1.0,0.0,0.0003927729772191,Oral,the mean suggests pL = L and not the picoL
443,Treprostinil (Remodulin),N,or,Treprostinil (Remodulin),mcg,1.0,1,2,2261.10499261267,1040.71258215109,108.021606592956,0.0305605810735731,1256.0,578.413347010596,1.96386488609584e-05,Oral,the mean suggests pL = L and not the picoL
444,Treprostinil (Remodulin),N,or,Treprostinil (Remodulin),mg,1.0,9,133,1.58633497692302,3.00457302675192,0.142543067460409,0.145993027763436,791.285714285714,1137.31743504263,0.0001767478397486,Oral,the mean suggests pL = L and not the picoL
445,Two Cal HN,Y,w_sum,Two Cal HN (1/2),ml,1.0,2,14,403.408875137568,396.343732216882,59.7129857540131,20.6172220117024,349.428571428571,256.805437962347,3.92772977219167e-05,Oral,the mean suggests pL = L and not the picoL
446,Two Cal HN,Y,w_sum,Two Cal HN (Full),ml,1.0,388,4924,298.976099863532,252.374631979728,42.9582665502574,166.38549795143,500.084890333063,386.586673131851,0.0076197957580518,Oral,the mean suggests pL = L and not the picoL
447,Vancomycin,N,or,Vancomycin,dose,1.0,21071,118443,2.08099085636139,36.6389478797972,124.859451381683,2198.33687278786,1.0,0.0,0.413805970149254,Oral,the mean suggests pL = L and not the picoL
448,Vancomycin,N,or,Vancomycin,grams,1.0,569,918,36.9753812637204,221.821922603353,2218.52287582323,13309.3153562012,1.0,0.0,0.0111743912018853,Oral,the mean suggests pL = L and not the picoL
449,Vancomycin,N,or,Vancomycin,mcg,1.0,2,2,625.000015133992,176.776683113563,37500.0009080395,10606.6009868138,1.0,0.0,3.92772977219167e-05,Oral,the mean suggests pL = L and not the picoL
450,Vancomycin,N,or,Vancomycin,mg,1.0,1395,2965,1101.55566121804,393.302952638456,66093.3396730825,23598.1771583073,1.0,0.0,0.0273959151610369,Oral,the mean suggests pL = L and not the picoL
451,Vasopressin,Y,sum,Vasopressin,units,1.0,3678,24669,19.0008366749276,19.9246689228865,2.48247885011312,16.4248315012841,483.36377639953,488.670575777671,0.0722309505106049,Rate important here,the mean suggests pL = L and not the picoL
452,Verapamil,N,or,Verapamil,mg,1.0,38,103,13.9679620065048,26.0630816432781,838.077720390289,1563.78489859668,1.0,0.0,0.0007462686567164,Rate important here,the mean suggests pL = L and not the picoL
453,Vital 1.5 (Full),Y,sum,Vital 1.5 (Full),ml,1.0,287,3761,313.699472768223,293.494475885027,48.1012619886428,98.2587599189696,429.413719755384,356.302647566338,0.005636292223095,Oral,the mean suggests pL = L and not the picoL
454,Vital High Protein (Full),Y,sum,Vital High Protein (Full),ml,1.0,773,10129,367.191810821793,346.590829212534,48.9345760314168,39.0191966934259,450.418994964952,369.70174560787,0.0151806755695208,Oral,the mean suggests pL = L and not the picoL
455,Vitamin K (Phytonadione),N,or,Vitamin K (Phytonadione),mcg,1.0,1,1,500.000005558832,346.590829212534,2000.00002223533,39.0191966934259,15.0,369.70174560787,1.96386488609584e-05,Oral,the mean suggests pL = L and not the picoL
456,Vitamin K (Phytonadione),N,or,Vitamin K (Phytonadione),mg,1.0,1607,2293,9.12390304081602,22.52258976482,14.3315235548145,25.7817916638881,47.4505015263846,71.7334897846573,0.0315593087195601,Oral,the mean suggests pL = L and not the picoL
457,Vivonex,Y,w_sum,Vivonex (1/2),ml,1.0,4,26,256.906453133202,244.112766876089,49.7122285572382,31.3648208246014,343.384615384615,270.895415527554,7.85545954438335e-05,Oral,the mean suggests pL = L and not the picoL
458,Vivonex,Y,w_sum,Vivonex (3/4),ml,1.0,1,3,534.583338499069,111.146960584215,76.2582063674927,2.17927735490399,420.0,82.9397371589759,1.96386488609584e-05,Oral,the mean suggests pL = L and not the picoL
459,Vivonex,Y,w_sum,Vivonex (Full),ml,1.0,158,2104,293.034487665287,313.231863162614,52.1629552633374,43.3025935019687,375.526615969582,322.879275264595,0.0031029065200314,Oral,the mean suggests pL = L and not the picoL
460,XXXcyclovir,N,or,Acyclovir,dose,1.0,1416,9555,1.32370486656201,13.1129526418903,79.4222919937206,786.777158513418,1.0,0.0,0.027808326787117,Oral,the mean suggests pL = L and not the picoL
461,XXXcyclovir,N,or,Acyclovir,grams,1.0,1,2,1.0,0.0,60.0,0.0,1.0,0.0,1.96386488609584e-05,Oral,the mean suggests pL = L and not the picoL
462,XXXcyclovir,N,or,Acyclovir,mcg,1.0,1,1,399.99998989515,0.0,23999.999393709,0.0,1.0,0.0,1.96386488609584e-05,Oral,the mean suggests pL = L and not the picoL
463,XXXcyclovir,N,or,Acyclovir,mg,1.0,72,186,575.543029884112,204.807713005639,34532.5817930467,12288.4627803384,1.0,0.0,0.001413982717989,Oral,the mean suggests pL = L and not the picoL
464,XXXcyclovir,N,or,Gancyclovir,dose,1.0,87,598,1.0,0.0,60.0,0.0,1.0,0.0,0.0017085624509033,Oral,the mean suggests pL = L and not the picoL
465,XXXcyclovir,N,or,Gancyclovir,mg,1.0,8,16,299.062516540289,99.6028669941475,17943.7509924173,5976.17201964885,1.0,0.0,0.0001571091908876,Oral,the mean suggests pL = L and not the picoL
466,XXXcyclovir,N,or,Valgancyclovir,dose,1.0,58,91,1.0,0.0,60.0,0.0,1.0,0.0,0.0011390416339355,Oral,the mean suggests pL = L and not the picoL
467,XXXfloxacin,N,or,Ciprofloxacin,dose,1.0,3881,17002,1.07622632631455,5.7765847927302,64.5735795788731,346.595087563811,1.0,0.0,0.0762175962293794,Oral,the mean suggests pL = L and not the picoL
468,XXXfloxacin,N,or,Ciprofloxacin,grams,1.0,1,1,1.0,5.7765847927302,60.0,346.595087563811,1.0,0.0,1.96386488609584e-05,Oral,the mean suggests pL = L and not the picoL
469,XXXfloxacin,N,or,Ciprofloxacin,mg,1.0,170,251,403.792835875002,93.9636434974454,24227.5701525001,5637.81860984672,1.0,0.0,0.0033385703063629,Oral,the mean suggests pL = L and not the picoL
470,XXXfloxacin,N,or,Levofloxacin,dose,1.0,2418,5490,1.45464480874317,17.8242120031164,87.2786885245901,1069.45272018699,1.0,0.0,0.0474862529457973,Oral,the mean suggests pL = L and not the picoL
471,XXXfloxacin,N,or,Levofloxacin,grams,1.0,1,1,750.0,17.8242120031164,45000.0,1069.45272018699,1.0,0.0,1.96386488609584e-05,Oral,the mean suggests pL = L and not the picoL
472,XXXfloxacin,N,or,Levofloxacin,mg,1.0,94,110,667.727317051454,151.685714908053,40063.6390230872,9101.14289448316,1.0,0.0,0.00184603299293,Oral,the mean suggests pL = L and not the picoL
473,XXXfloxacin,N,or,Moxifloxacin,dose,1.0,7,22,1.0,0.0,60.0,0.0,1.0,0.0,0.0001374705420267,Oral,the mean suggests pL = L and not the picoL
474,XXXfloxacin,N,or,Moxifloxacin,mg,1.0,1,1,1500.00011920929,0.0,90000.0071525574,0.0,1.0,0.0,1.96386488609584e-05,Oral,the mean suggests pL = L and not the picoL
